Id,ProductId,Score,Summary,Text,Date,Year,Month,Sentiment,Review_Length,Final_Text,Dominant_Topic
61,B004N5KULM,3,Better price for this at Target,"Watch your prices with this.  While the assortment was good, and I did get this on a gold box purchase, the price for this was<br />$3-4 less at Target.",2011-10-16,2011,2011-10,Neutral,152,watch price assortment good get gold box purchase price br less target,1
62,B004N5KULM,5,pretty expensive,"This bag of candy online is pretty expensive, it should be cheaper in order to compete with grocery stores, other than that, its a good combination of my favorite candy",2011-10-24,2011,2011-10,Positive,168,bag candy online pretty expensive cheaper order compete grocery store good combination favorite candy,3
63,B001EO5TPM,1,stale product.,Arrived in 6 days and were so stale i could not eat any of the 6 bags!!,2008-07-06,2008,2008-07,Negative,71,arrived day stale could eat bag,2
64,B005DUM9UQ,5,Hammer Nutrition 's Fizz Rocks!,"I have used the endurolyte product for several years in both pill and powder form.  Long desert rides on the dirt bike always found my camelbak water heavily laced with the endurolyte powder, not overly tasty, but quite effective, as I never got a cramp on these several hundred mile rides.  Same for desert racing in the buggy, the camelbaks were always laced with the powder.  Now we have the Fizz...what a great product!  Firstly, its Hammer's endurolyte product so it's great, endurance athlete's the world over use their products. Second its convenient, handly tablets that dissovle in a fizz.  Third it tastes great! Imagine getting a nice cool drink when your body is starving for hydration and electrolytes and rather than getting a ""salty"" taste, you get a refreshing lemon-lime or mango!  The camelbaks always get the Fizz now.  I also drop a tablet in my bottled water whenever I exercise and have a nice flavored water chock full of electrolytes. I cannot recommend this product or any hammer product highly enough.",2012-04-04,2012,2012-04,Positive,1027,used endurolyte product several year pill powder form long desert ride dirt bike always found camelbak water heavily laced endurolyte powder overly tasty quite effective never got cramp several hundred mile ride desert racing buggy camelbaks always laced powder fizz great product firstly hammer endurolyte product great endurance athlete world use product second convenient handly tablet dissovle fizz third taste great imagine getting nice cool drink body starving hydration electrolyte rather getting salty taste get refreshing lemon lime mango camelbaks always get fizz also drop tablet bottled water whenever exercise nice flavored water chock full electrolyte cannot recommend product hammer product highly enough,3
65,B005DUM9UQ,5,great source of electrolytes,This product serves me well as a source of electrolytes during and after a long run or bike ride.<br />I have tried all of the flavors but really do like the grapefruit flavor... no after-taste and I actually like the slight carbonation.<br />I use other Hammer products and really like their whole product line.,2012-04-05,2012,2012-04,Positive,312,product serf well source electrolyte long run bike ride br tried flavor really like grapefruit flavor taste actually like slight carbonation br use hammer product really like whole product line,3
66,B005DUM9UQ,5,Great for preventing cramps,This stuff really works for preventing cramping during the middle to latter stages of your rides. Pop 1 into each water bottle and you're set. Flavor is fine and goes down easy.,2012-03-12,2012,2012-03,Positive,177,stuff really work preventing cramping middle latter stage ride pop water bottle set flavor fine go easy,3
67,B005DUM9UQ,5,Low Carb Alternative to Gatorade,"For those of us on a low carb diet these little tablets are just the thing.<br /><br />Two years ago I started cycling again after many years but was having heart arrhythmia after longer rides in high heat.  I was drinking plain water but did a little research and thought electrolytes might be the issue.  Gatorade wasn't an option because it is so loaded with carbohydrates so I looked around for a low-carb alternative.  The ""zero carb"" sports drinks didn't help so what to do?  One day I ran across these at my bike shop so tried a tube of them.....voila!...problem solved!!<br /><br />I've shared them with two friends in particular whose problems with leg cramps were resolved while using these.<br /><br />These guys got it right -- they are superbly formulated and simply work.....",2012-08-17,2012,2012-08,Positive,789,u low carb diet little tablet thing br br two year ago started cycling many year heart arrhythmia longer ride high heat drinking plain water little research thought electrolyte might issue gatorade option loaded carbohydrate looked around low carb alternative zero carb sport drink help one day ran across bike shop tried tube voila problem solved br br shared two friend particular whose problem leg cramp resolved using br br guy got right superbly formulated simply work,1
68,B005DUM9UQ,2,Taste is not so good.,"I purchased the Mango flavor, and to me it doesn't take like Mango at all.  There is no hint of sweetness, and unfortunately there is a hint or aftertaste almost like licorice.  I've been consuming various sports nutrition products for decades, so I'm familiar and have come to like the taste of the most of the products I've tried.  The mango flavor is one of the least appealing I've tasted.  It's not terrible, but it's bad enough that I notice the bad taste every sip I take.",2012-05-31,2012,2012-05,Negative,479,purchased mango flavor take like mango hint sweetness unfortunately hint aftertaste almost like licorice consuming various sport nutrition product decade familiar come like taste product tried mango flavor one least appealing tasted terrible bad enough notice bad taste every sip take,3
69,B000E7VI7S,3,How much would you pay for a bag of chocolate pretzels?,"If you're impulsive like me, then $6 is ok. Don't get me wrong, the quality of these babies is very good and I have no complaints. But in retrospect, the price is a little ridiculous (esp. when you add on the shipping).",2007-01-20,2007,2007-01,Neutral,219,impulsive like ok get wrong quality baby good complaint retrospect price little ridiculous esp add shipping,3
70,B000E7VI7S,5,pretzel haven!,this was sooooo deliscious but too bad i ate em too fast and gained 2 pds! my fault,2007-07-30,2007,2007-07,Positive,83,sooooo deliscious bad ate em fast gained pd fault,3
71,B001GVISJC,5,Great Gummi!,"These Albanese gummi bears and rings and so on are very good and tasty and high quality. The bears even have little faces. At my local candy store this type of gummi stuff (bears, rings, snakes, balls, worms, whatever) are about $10/lb. These twin packs of 4.5 or 5 pound bags is a screaming deal as far as I'm concerned. I'm probably 50 pounds deep in these friggin' things. Consumed!",2009-10-01,2009,2009-10,Positive,385,albanese gummi bear ring good tasty high quality bear even little face local candy store type gummi stuff bear ring snake ball worm whatever lb twin pack pound bag screaming deal far concerned probably pound deep friggin thing consumed,3
72,B001GVISJC,5,Bigger then other brands,"Grape gummy bears are hard to find in my area. In fact pretty much anyone I talk to about grape gummy bears they think I'm lying. So I bought 10lbs... : ) These bears are a little bit bigger then the other brands and have kind of sour kick, but nothing to strong. I love grape flavored candy/soda and these are pretty good. There is another company that makes grape gummy bears that are a little bit better in my opinion, but these are well worth it for the price. I like to use the gummy bears in home made Popsicles with flavored sports drink. The salt in the sports drink makes for softer popsicles, and the gummy bears are awesome frozen. They are delicious!",2010-11-09,2010,2010-11,Positive,662,grape gummy bear hard find area fact pretty much anyone talk grape gummy bear think lying bought lb bear little bit bigger brand kind sour kick nothing strong love grape flavored candy soda pretty good another company make grape gummy bear little bit better opinion well worth price like use gummy bear home made popsicle flavored sport drink salt sport drink make softer popsicle gummy bear awesome frozen delicious,3
73,B006SQBRMA,5,Best ever latice tart,"I ordered two of these and two of raspberry latice tarts directly from FantasiCakes website for a dinner party I was hosting. It arrived fresh and intact. Very good size. I froze half for later use. I am a pastry lover and these were the best I've ever tasted. The pastry was soft, the jam was really good and the taste was great. They were gone in no time. My guests were really impressed.",2012-01-20,2012,2012-01,Positive,390,ordered two two raspberry latice tart directly fantasicakes website dinner party hosting arrived fresh intact good size froze half later use pastry lover best ever tasted pastry soft jam really good taste great gone time guest really impressed,3
